Z,D,Y,M,Q
1,1,1,1,12.0
1,0,1,0,
1,0,0,0,17.0
1,0,1,0,
1,0,0,0,
1,0,1,0,
1,1,1,0,
1,1,1,0,1.0
1,0,1,0,31.0
1,0,0,0,44.0
1,1,1,0,
1,0,1,0,222.0
1,0,1,1,49.0
1,0,0,0,
1,1,1,0,73.0
1,0,1,0,6.0
1,1,1,0,7.0
1,0,0,1,
1,0,1,0,34.0
1,0,1,0,5.0
1,0,0,1,6.0
1,1,1,1,70.0
1,1,0,0,17.0
1,1,1,0,48.0
1,0,1,0,
0,0,1,1,143.0
1,0,1,1,
1,0,0,0,
0,1,1,0,20.0
1,1,1,0,5.0
1,0,1,1,6.0
1,1,1,1,90.0
1,0,1,1,43.0
1,1,1,1,13.0
1,0,1,0,
1,0,0,1,
1,0,1,0,
1,0,0,0,31.0
1,1,1,0,100.0
1,1,0,1,
1,0,1,0,55.0
1,1,1,0,15.0
0,0,0,1,15.0
1,0,1,0,
1,0,1,0,99.0
1,0,1,1,
0,0,0,1,12.0
1,0,1,1,50.0
1,0,0,0,4.0
1,1,1,0,26.0
1,1,1,0,
1,0,1,1,
1,1,1,1,82.0
1,0,1,0,
1,1,1,0,6.0
1,0,0,0,
1,0,1,0,
1,1,1,0,449.0
1,0,1,0,
1,0,0,1,3.0
1,0,1,0,
1,1,1,1,5.0
0,0,1,0,5.0
1,0,0,0,
1,0,1,1,28.0
1,1,1,1,8.0
1,0,1,1,321.0
1,0,0,0,18.0
1,0,0,0,
1,0,1,0,1.0
1,1,1,0,
1,0,1,0,
1,1,1,1,
1,1,1,0,6.0
1,0,1,0,57.0
1,1,1,0,32.0
1,1,1,0,13.0
1,0,1,0,63.0
1,1,0,0,4.0
1,1,1,0,
1,0,1,0,
1,1,1,0,
1,0,1,0,31.0
1,1,1,0,12.0
1,0,1,1,
1,0,1,1,16.0
1,0,1,1,10.0
1,0,1,0,
1,0,1,0,
1,0,1,1,40.0
1,0,1,0,
1,0,1,1,130.0
1,0,0,0,401.0
1,0,0,0,182.0
1,0,1,0,17.0
1,0,1,1,
1,0,1,1,35.0
1,0,1,0,35.0
1,0,0,0,
1,0,1,0,46.0
1,1,0,0,
1,1,1,0,32.0
1,0,1,0,
1,1,1,0,20.0
1,1,0,0,292.0
1,0,1,0,
1,0,1,0,
1,1,1,0,10.0
1,1,1,0,138.0
1,1,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,10.0
1,0,1,0,
0,0,1,0,
1,0,0,0,69.0
1,1,0,1,17.0
1,0,0,1,10.0
1,0,0,0,2.0
1,1,1,1,32.0
1,0,1,0,47.0
1,0,1,1,80.0
1,0,0,0,
1,0,0,0,
1,1,1,1,
1,1,1,0,
1,0,1,0,1.0
1,1,1,0,4.0
1,1,1,1,7.0
1,1,0,0,3.0
1,0,1,1,176.0
1,0,1,0,
0,1,1,1,7.0
1,0,1,0,27.0
1,0,0,0,36.0
1,0,1,1,413.0
1,0,0,0,91.0
1,1,1,1,1.0
1,0,1,0,
1,0,1,0,
0,1,1,0,127.0
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,1,1,1,35.0
1,0,0,0,58.0
1,0,0,0,30.0
1,1,1,1,30.0
1,0,0,0,87.0
1,0,1,0,
1,1,1,0,
1,0,0,1,140.0
1,0,0,1,51.0
1,1,1,0,21.0
1,0,1,1,28.0
1,0,1,0,
1,0,0,0,10.0
1,1,1,1,88.0
1,0,1,1,
1,1,1,1,31.0
1,0,1,0,
1,1,1,0,3.0
1,0,0,0,
0,0,1,0,
1,0,1,0,4.0
1,0,1,1,
1,1,1,0,15.0
1,1,1,1,8.0
1,1,1,0,
1,0,0,0,
1,0,1,0,20.0
1,1,1,0,112.0
1,1,1,0,139.0
1,1,1,0,117.0
1,1,1,0,1.0
1,0,1,0,150.0
1,0,0,0,41.0
1,1,1,1,61.0
1,0,1,1,95.0
1,0,1,1,
1,0,1,0,
1,1,0,1,
1,1,1,0,26.0
1,1,0,0,
1,1,0,0,4.0
1,0,0,0,
1,0,1,0,83.0
1,1,0,0,15.0
1,0,1,0,18.0
1,1,1,1,47.0
1,0,1,1,
1,0,0,0,48.0
1,1,1,1,21.0
1,0,1,0,
1,1,1,1,
1,1,1,0,5.0
1,0,0,0,
1,1,1,0,2.0
1,0,0,0,
1,0,0,0,64.0
1,1,1,0,23.0
1,0,1,0,29.0
0,0,1,0,5.0
1,0,1,0,
1,0,1,0,
0,0,1,0,29.0
1,0,1,1,42.0
1,1,1,0,
1,0,1,1,44.0
1,1,1,0,13.0
1,0,1,1,
1,1,1,1,14.0
1,1,0,0,23.0
1,1,0,0,
1,0,1,1,
1,0,0,0,37.0
1,0,0,1,
1,1,0,0,30.0
1,1,1,0,23.0
1,0,1,1,
1,1,1,0,4.0
1,1,1,0,60.0
1,0,0,0,33.0
1,0,1,0,113.0
1,1,1,0,8.0
1,0,1,1,8.0
1,0,1,0,55.0
1,0,1,0,
1,1,1,0,
1,0,1,1,
1,1,0,0,105.0
0,0,0,0,
1,0,1,0,
1,0,0,0,46.0
1,1,0,1,26.0
1,0,1,0,174.0
1,0,1,0,
1,1,0,0,32.0
1,0,1,0,39.0
1,0,1,0,86.0
1,1,0,0,6.0
1,1,1,0,12.0
1,0,1,0,48.0
1,0,1,0,
1,0,1,0,
0,0,1,1,
0,0,1,0,
1,1,1,1,30.0
1,1,1,1,75.0
1,1,1,1,24.0
1,0,1,0,45.0
1,0,0,1,
1,0,1,1,
0,0,1,0,28.0
1,1,1,1,53.0
1,1,0,0,14.0
1,1,1,1,10.0
1,1,1,0,
1,1,1,0,25.0
1,0,1,0,25.0
1,0,1,0,6.0
1,1,0,0,16.0
1,1,1,0,13.0
0,0,0,0,6.0
1,0,1,0,160.0
1,0,0,0,16.0
1,0,1,0,4.0
1,1,1,1,9.0
1,1,0,0,3.0
1,0,0,0,
1,0,1,0,
1,0,0,0,46.0
1,0,1,0,
1,0,1,0,245.0
1,0,0,0,
1,1,1,0,
1,0,1,0,206.0
1,0,1,0,
1,1,0,0,1.0
1,0,1,0,
1,0,0,0,
1,0,1,0,62.0
1,0,1,0,23.0
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,1,0,0,2.0
0,1,1,0,18.0
0,0,1,0,5.0
1,0,1,0,
1,0,1,0,
1,0,1,1,91.0
1,1,1,0,
1,0,1,0,75.0
1,1,1,0,73.0
1,1,1,0,57.0
1,0,1,0,99.0
0,1,1,1,14.0
1,1,0,0,1.0
1,0,0,0,7.0
1,0,1,1,17.0
1,0,1,1,
1,0,1,1,
1,1,1,0,6.0
1,1,1,0,10.0
0,0,1,1,14.0
1,0,1,1,
0,0,1,0,16.0
1,0,1,0,351.0
0,0,1,0,33.0
1,0,0,0,
1,1,1,1,6.0
1,0,1,0,37.0
1,0,0,0,4.0
1,1,1,0,33.0
1,0,1,1,
1,0,0,0,275.0
1,0,1,0,
1,0,1,1,35.0
1,0,1,0,11.0
1,1,0,0,27.0
1,0,1,0,
1,0,1,0,21.0
1,0,1,0,45.0
1,0,1,0,49.0
1,1,1,1,
1,1,0,0,11.0
1,0,0,1,13.0
1,0,1,0,
1,0,0,0,
1,0,1,1,68.0
1,1,1,1,6.0
1,0,1,1,4.0
1,1,1,0,
1,0,0,0,
1,0,1,0,9.0
1,1,1,0,
1,1,0,0,18.0
1,1,1,0,156.0
1,1,1,0,16.0
1,0,0,0,8.0
1,0,1,0,255.0
1,1,1,0,121.0
1,0,1,0,95.0
1,1,1,0,
0,0,1,0,36.0
1,0,0,0,42.0
1,0,0,0,137.0
1,0,1,0,102.0
1,0,0,0,36.0
0,1,1,0,34.0
1,1,0,0,19.0
1,0,1,0,
1,0,1,0,
1,1,1,0,7.0
1,1,0,0,4.0
1,1,1,0,12.0
1,1,1,0,6.0
1,1,1,0,
1,1,1,0,28.0
1,1,0,1,2.0
1,0,1,0,111.0
1,0,1,0,18.0
1,0,1,1,
1,1,1,0,29.0
1,1,0,0,15.0
1,0,0,0,108.0
1,0,1,1,2.0
1,0,1,0,28.0
1,1,0,0,
1,1,1,0,1.0
1,0,0,1,93.0
1,0,1,0,84.0
1,1,0,0,21.0
1,0,0,0,
1,0,1,0,466.0
1,0,1,0,38.0
1,0,1,0,
1,0,0,0,9.0
1,0,0,0,
1,0,1,0,8.0
1,0,0,0,180.0
1,0,1,1,94.0
1,0,0,0,223.0
1,0,1,1,1.0
1,0,1,0,14.0
1,0,1,0,7.0
1,0,1,0,
1,0,1,1,49.0
1,0,0,1,
1,1,1,0,
1,0,1,0,4.0
1,0,1,0,17.0
1,0,1,0,8.0
1,1,0,0,34.0
1,1,1,0,2.0
1,0,1,1,50.0
1,0,0,0,
1,0,1,1,41.0
1,0,0,1,
0,0,0,0,
1,0,1,1,28.0
1,0,1,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,0,1,0,
1,0,1,1,86.0
1,0,1,1,221.0
1,0,0,0,
1,0,1,0,46.0
1,0,0,0,196.0
1,0,1,0,
1,0,0,0,433.0
1,0,1,0,
1,0,1,1,109.0
1,1,1,0,10.0
1,0,0,1,
0,0,1,1,41.0
1,1,1,0,50.0
1,0,0,0,12.0
1,0,1,0,
1,1,1,0,3.0
1,0,1,0,
1,1,0,1,18.0
1,1,1,0,
1,0,0,0,250.0
1,0,1,0,12.0
1,0,1,0,16.0
1,0,1,0,146.0
1,1,1,0,
1,1,0,0,3.0
1,1,1,0,18.0
1,0,0,0,15.0
0,0,1,0,
1,1,1,0,55.0
1,0,0,0,14.0
1,0,1,1,22.0
1,0,1,0,96.0
1,0,1,0,
0,0,1,0,30.0
1,0,0,0,10.0
0,0,0,0,127.0
1,0,1,1,
1,1,1,1,158.0
1,1,1,0,39.0
1,0,0,0,65.0
1,1,1,1,142.0
1,0,0,0,131.0
1,0,1,1,
1,0,1,0,266.0
1,0,1,0,
1,0,1,1,58.0
1,0,1,1,5.0
0,0,1,0,2.0
1,1,1,1,1.0
1,0,1,0,10.0
1,0,1,1,51.0
1,1,0,0,21.0
1,0,1,0,173.0
1,1,1,0,77.0
1,0,1,0,
1,0,1,1,7.0
1,1,0,0,29.0
1,1,1,1,83.0
1,1,1,0,
1,0,1,0,
1,0,0,0,37.0
1,1,1,0,16.0
1,0,0,1,
1,1,1,1,40.0
1,0,0,0,149.0
1,0,1,0,36.0
1,1,0,0,42.0
1,0,1,0,26.0
1,0,0,0,8.0
1,0,1,0,106.0
1,1,1,0,24.0
1,0,0,1,10.0
1,0,1,0,4.0
1,0,1,1,
1,0,0,0,
1,0,1,0,86.0
1,0,1,0,
1,1,1,0,1.0
1,0,1,1,28.0
1,0,1,0,
1,1,0,0,
1,0,1,0,
1,1,1,0,2.0
0,0,1,0,
1,1,1,0,4.0
0,0,1,0,
1,1,0,0,5.0
1,0,1,1,16.0
1,0,0,1,12.0
1,0,1,1,3.0
1,1,1,0,116.0
1,0,1,1,34.0
1,0,1,0,35.0
1,0,0,0,
1,1,1,0,36.0
1,1,1,0,
1,0,0,0,154.0
1,0,1,0,14.0
1,1,0,0,343.0
1,0,1,0,211.0
1,1,1,0,80.0
1,0,0,0,21.0
1,0,0,0,91.0
1,0,1,0,4.0
1,1,0,0,
1,0,1,1,14.0
1,1,1,1,33.0
1,1,1,1,79.0
1,0,1,0,38.0
1,0,1,0,44.0
0,0,0,0,
1,0,0,1,28.0
1,0,0,1,
1,0,0,0,
1,0,1,0,
1,1,1,1,15.0
1,0,1,1,
0,0,1,0,
1,0,1,0,14.0
1,0,1,0,
1,1,1,1,81.0
1,0,0,0,
1,1,1,1,18.0
1,0,1,1,263.0
1,0,0,0,331.0
1,0,1,0,2.0
1,0,1,1,
1,1,1,0,14.0
1,0,1,0,
1,0,1,0,205.0
1,0,1,0,16.0
1,1,1,0,15.0
1,1,0,1,3.0
1,0,1,0,243.0
1,0,1,0,
1,0,0,0,45.0
1,0,1,0,
1,0,0,0,23.0
1,0,1,0,
1,0,1,0,59.0
1,0,1,0,3.0
0,0,0,0,
1,0,1,0,59.0
1,1,0,0,25.0
1,0,1,0,48.0
1,1,1,0,3.0
1,0,0,0,5.0
1,1,1,0,
1,1,0,1,91.0
1,0,0,1,5.0
1,0,1,0,
1,1,1,0,13.0
1,0,0,0,
1,0,0,1,143.0
1,0,1,1,26.0
1,1,1,1,21.0
1,1,1,0,31.0
1,0,1,1,
1,0,1,0,50.0
1,0,0,0,12.0
1,0,1,0,1.0
1,1,1,0,4.0
1,0,1,1,22.0
1,1,0,1,
1,0,1,0,10.0
1,0,1,1,
1,1,1,1,18.0
1,1,0,1,
1,0,1,0,
0,0,1,0,46.0
1,0,1,0,
1,0,1,0,
1,0,0,0,28.0
1,1,1,0,7.0
1,0,1,1,
1,0,1,0,
1,0,1,0,143.0
1,1,1,1,46.0
1,0,0,0,
1,1,0,0,8.0
1,0,1,0,7.0
1,1,1,1,
1,0,1,0,6.0
1,0,1,0,
1,0,1,1,108.0
1,0,1,1,30.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,62.0
1,0,0,0,
1,1,1,0,
1,1,1,1,29.0
1,1,1,0,30.0
1,0,1,1,
1,0,1,0,180.0
1,0,1,0,
1,1,0,1,15.0
1,1,0,0,
1,0,0,1,84.0
1,1,1,0,17.0
1,0,1,1,42.0
1,0,1,0,
1,0,0,0,247.0
0,0,1,0,
0,0,1,0,13.0
1,0,1,0,127.0
1,1,1,0,2.0
1,1,1,0,
0,0,1,0,23.0
1,1,1,0,5.0
1,0,1,0,239.0
1,0,1,1,74.0
1,1,0,0,1.0
1,1,1,0,24.0
1,1,1,1,21.0
1,0,1,0,
1,0,1,1,5.0
1,0,1,1,
1,0,0,0,
1,0,0,0,35.0
1,0,1,0,61.0
1,0,1,0,
1,0,1,0,11.0
1,0,1,0,
1,1,1,0,7.0
1,1,0,0,203.0
1,1,1,0,
1,0,1,0,
0,0,0,0,
1,0,1,0,126.0
1,0,0,0,
1,1,1,0,
1,1,1,0,81.0
1,0,1,0,302.0
1,0,0,0,
0,0,0,0,20.0
1,0,1,0,
1,1,1,0,41.0
1,0,0,1,338.0
1,1,1,0,19.0
1,1,1,0,
1,0,1,0,
1,0,1,0,30.0
1,1,1,0,
1,0,1,0,
1,0,1,1,127.0
1,1,0,1,
1,1,1,1,
1,0,1,0,102.0
1,0,0,0,
1,0,1,0,165.0
0,0,1,0,5.0
1,0,1,0,4.0
1,0,1,0,
0,0,1,0,9.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,1,1,
1,0,1,1,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,0,1,
1,0,0,1,
1,0,0,1,
1,0,0,1,
1,1,1,1,91.0
1,0,1,1,
1,1,1,0,2.0
1,1,1,0,13.0
1,0,1,0,10.0
1,1,1,0,
1,0,1,0,103.0
1,0,1,0,228.0
1,0,0,0,146.0
1,0,1,0,
1,0,1,0,
1,0,1,1,15.0
1,0,1,0,55.0
1,1,1,0,1.0
1,0,1,0,52.0
1,1,1,0,22.0
1,0,1,0,
1,1,1,0,24.0
1,0,0,0,24.0
1,0,1,0,
1,1,1,0,17.0
1,1,1,0,77.0
1,0,1,0,97.0
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,31.0
1,1,0,0,163.0
1,1,1,0,
0,0,0,1,48.0
1,1,1,0,5.0
1,0,0,0,65.0
1,0,1,0,125.0
1,0,1,1,
1,1,1,0,164.0
1,0,1,0,
1,1,0,0,
1,1,1,1,26.0
1,0,0,1,
1,1,1,0,
1,1,0,0,
1,0,1,0,56.0
1,0,1,0,85.0
1,0,1,0,
1,0,1,0,
0,0,1,0,
1,0,1,0,66.0
1,0,1,0,45.0
1,1,1,0,
1,0,1,1,
1,0,1,0,
1,0,0,0,289.0
1,0,1,1,4.0
1,0,1,0,11.0
1,1,1,0,
1,0,1,0,238.0
1,0,0,0,109.0
1,1,1,0,45.0
1,1,1,0,16.0
1,1,1,0,
1,0,1,0,34.0
1,1,0,0,1.0
1,0,0,0,7.0
1,1,1,0,67.0
1,1,1,0,15.0
1,0,1,0,77.0
1,1,1,0,5.0
1,0,1,1,86.0
1,0,1,1,2.0
1,0,0,0,203.0
1,0,1,1,64.0
1,0,1,0,15.0
1,0,1,0,
1,0,1,0,20.0
1,1,1,0,41.0
1,0,1,1,3.0
1,0,0,0,5.0
1,0,1,1,70.0
1,0,1,0,4.0
1,0,0,0,
0,0,1,0,
1,0,1,0,
1,0,0,0,550.0
1,1,1,0,126.0
0,0,0,1,102.0
1,1,1,0,20.0
1,0,1,0,11.0
1,0,1,0,
1,1,0,0,34.0
0,1,1,0,166.0
1,0,1,0,
1,1,1,0,
1,1,1,1,32.0
0,0,1,1,
1,0,1,0,
1,0,1,1,13.0
1,0,1,0,
1,1,1,0,4.0
1,1,0,0,
1,0,1,0,171.0
1,0,1,0,41.0
1,0,1,1,
1,0,1,1,80.0
1,1,1,0,
1,0,1,1,76.0
1,1,1,0,6.0
1,0,1,1,2.0
1,1,1,0,103.0
1,1,1,0,103.0
1,1,1,0,3.0
1,0,1,0,
1,1,1,1,3.0
1,0,1,0,
1,0,0,1,
1,0,0,0,
1,1,1,1,
1,1,0,0,
1,0,0,0,4.0
1,0,0,1,16.0
1,0,1,1,28.0
1,0,0,1,8.0
1,0,1,0,
0,1,1,1,
1,1,1,1,4.0
1,0,0,0,12.0
1,0,0,0,230.0
1,0,1,0,11.0
1,0,1,1,34.0
1,0,0,1,
1,1,0,0,
1,0,1,0,37.0
1,0,1,1,20.0
1,0,1,0,12.0
1,0,1,1,
1,0,1,1,
1,0,1,1,
1,0,1,1,39.0
1,1,1,1,19.0
1,0,1,0,
1,0,1,0,8.0
1,1,1,0,12.0
1,0,0,0,
1,1,1,1,56.0
1,1,1,0,57.0
1,0,1,0,54.0
1,0,1,1,
1,1,1,1,6.0
1,1,1,0,10.0
0,0,1,1,83.0
1,1,1,1,
1,0,0,1,51.0
1,0,1,0,4.0
1,1,1,1,
1,0,1,0,
1,1,1,0,44.0
1,0,1,1,
1,0,1,0,
0,1,1,0,
1,1,1,0,
1,1,1,0,3.0
1,0,1,0,96.0
1,1,1,0,5.0
1,1,1,1,49.0
1,0,1,0,158.0
1,0,1,0,134.0
1,0,0,0,
1,0,1,0,15.0
1,0,0,0,
1,0,0,1,27.0
1,0,1,1,
1,0,0,1,67.0
1,0,1,0,2.0
0,0,1,1,2.0
0,0,1,1,6.0
1,0,1,1,30.0
1,0,1,1,122.0
1,0,0,0,201.0
1,0,0,0,
1,1,1,1,
1,1,1,0,5.0
1,1,1,1,11.0
1,0,1,1,57.0
1,0,1,1,
1,1,1,0,12.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,0,1,1,
1,0,1,0,
1,1,0,1,16.0
0,0,1,1,2.0
1,0,1,0,
1,1,1,0,62.0
1,0,1,0,
1,0,1,0,
1,1,1,1,8.0
1,0,0,0,67.0
1,1,1,1,27.0
1,1,1,1,
1,0,1,1,45.0
0,0,1,0,132.0
0,1,1,0,
1,0,1,0,10.0
1,1,1,0,40.0
1,0,0,0,7.0
1,0,1,0,47.0
1,0,1,1,
1,0,1,0,10.0
1,0,1,1,
1,1,1,0,
1,1,1,0,
1,0,1,0,29.0
1,0,1,1,81.0
1,0,0,0,1.0
1,1,1,1,
1,1,1,1,3.0
1,1,1,1,
1,0,1,0,
1,0,1,1,114.0
1,0,1,0,1.0
0,0,1,0,
1,0,1,1,
1,0,1,1,15.0
1,0,0,0,70.0
1,1,1,1,
1,0,1,0,
1,1,1,0,
1,1,0,0,13.0
1,0,0,0,254.0
1,0,0,1,
1,0,1,0,
0,0,1,0,98.0
1,1,0,0,5.0
1,1,1,0,
1,1,1,0,52.0
1,1,0,0,
1,1,1,0,14.0
1,0,0,0,2.0
1,1,1,1,3.0
1,0,1,0,12.0
1,0,1,0,
1,1,1,0,66.0
1,0,0,0,112.0
1,1,1,0,9.0
1,0,1,0,
1,0,1,0,3.0
1,0,1,1,
1,0,1,0,
1,0,1,1,89.0
1,0,0,0,
0,1,1,1,44.0
1,1,1,1,5.0
1,1,1,1,20.0
1,1,1,1,93.0
1,0,1,1,14.0
1,0,1,0,80.0
1,1,1,1,
1,0,1,0,
1,0,1,0,
1,0,1,1,
1,1,1,1,13.0
1,0,1,1,
1,0,1,0,224.0
1,0,1,0,
1,0,1,1,12.0
1,0,0,0,
1,1,1,0,39.0
1,0,1,1,
1,1,1,0,63.0
1,1,1,0,
1,0,1,1,
1,0,1,1,5.0
1,1,1,1,
1,0,1,0,11.0
1,0,1,0,
1,0,0,0,
1,0,1,1,6.0
1,1,1,0,10.0
1,0,0,0,16.0
1,0,0,0,
1,1,0,0,4.0
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,0,1,0,96.0
1,0,1,0,96.0
1,1,1,0,41.0
1,0,1,1,
1,1,1,1,32.0
1,0,0,1,
1,0,1,0,4.0
1,0,0,1,11.0
1,1,1,0,76.0
1,0,1,0,
1,1,1,0,
0,0,1,1,
1,0,1,0,71.0
1,0,1,0,39.0
1,1,1,0,60.0
1,1,0,0,9.0
1,1,0,1,72.0
1,0,1,0,75.0
1,1,1,0,14.0
1,0,1,1,
1,0,1,1,
1,1,1,0,95.0
1,1,1,0,57.0
1,0,1,1,16.0
1,0,0,0,142.0
1,0,0,0,14.0
1,0,1,0,
1,0,0,1,
1,0,1,1,
1,0,1,1,
1,1,1,1,14.0
1,1,1,0,100.0
1,0,1,1,7.0
1,0,1,1,
1,0,1,0,
1,1,1,0,
1,1,0,1,
1,1,1,0,
1,1,0,0,
1,1,1,1,4.0
1,0,1,1,73.0
1,1,1,0,4.0
1,1,1,1,
1,0,1,1,38.0
1,0,0,0,
1,0,1,0,40.0
0,0,0,0,76.0
0,0,1,1,178.0
1,1,1,0,2.0
1,1,1,1,2.0
1,0,1,0,70.0
1,0,1,1,
1,1,1,1,
0,0,0,1,62.0
1,0,0,0,
1,1,1,0,12.0
1,1,1,0,13.0
1,0,1,1,84.0
1,1,1,0,
1,0,0,0,59.0
1,1,1,1,45.0
1,1,1,1,43.0
1,0,1,0,
1,0,1,1,
1,0,1,1,16.0
1,0,1,0,
1,1,1,1,21.0
1,1,1,0,10.0
1,0,1,1,
1,0,1,0,23.0
0,1,1,0,
1,0,1,1,51.0
1,0,1,0,2.0
1,1,1,0,
1,0,1,1,3.0
1,0,1,1,
1,1,1,0,
1,1,1,1,14.0
1,0,1,0,
1,0,1,0,2.0
1,0,1,1,32.0
1,0,1,0,345.0
1,0,1,0,57.0
1,0,1,1,
1,0,1,0,8.0
1,0,1,0,
1,0,1,1,17.0
1,0,0,0,
1,0,1,1,
1,1,1,1,
1,0,0,0,
1,0,1,0,
1,1,1,1,
1,1,1,1,63.0
1,0,1,1,10.0
1,0,1,1,31.0
1,1,1,0,35.0
1,1,1,1,34.0
1,0,1,1,
1,1,1,0,11.0
1,0,0,0,111.0
1,0,1,0,48.0
1,1,1,0,9.0
1,0,1,1,149.0
1,0,0,0,89.0
1,0,0,0,34.0
1,0,0,0,
1,0,1,1,
1,0,1,0,76.0
1,0,1,0,
1,0,1,1,
1,0,1,0,18.0
1,0,0,0,
1,1,1,0,42.0
1,0,1,0,
1,0,0,0,7.0
1,0,1,0,1.0
1,0,1,0,
1,0,1,1,5.0
1,1,1,1,15.0
1,1,0,1,38.0
1,0,1,1,
1,1,1,0,
1,1,1,1,31.0
1,0,1,0,
1,1,1,0,
1,1,1,1,7.0
1,0,0,0,
0,0,1,1,70.0
1,0,0,0,68.0
1,1,1,0,6.0
1,0,0,0,123.0
1,0,1,1,19.0
1,0,1,0,44.0
1,0,1,0,
1,0,1,1,59.0
1,1,1,0,9.0
1,1,1,1,
1,0,1,0,19.0
1,1,1,0,25.0
1,0,1,0,63.0
0,0,1,0,
1,0,1,0,
1,0,0,0,12.0
1,0,1,0,79.0
1,0,1,0,
1,0,1,1,50.0
1,1,1,1,16.0
1,0,1,1,
1,0,0,0,154.0
1,0,0,0,20.0
1,1,1,0,
1,0,0,0,4.0
1,1,1,0,11.0
1,1,0,1,48.0
1,0,1,0,
1,0,1,0,
1,0,0,0,18.0
1,0,1,0,
1,0,0,1,
1,1,1,1,3.0
0,0,1,1,
1,0,1,0,
1,0,1,0,126.0
1,0,1,0,83.0
1,1,0,0,
1,0,1,1,199.0
1,0,1,1,
1,0,0,1,
1,0,1,1,12.0
1,1,1,0,
1,0,0,0,
1,1,1,0,1.0
1,0,1,1,111.0
1,1,1,0,9.0
1,0,1,0,14.0
1,1,1,0,28.0
1,0,0,0,32.0
1,0,1,0,161.0
1,0,1,0,42.0
1,0,0,0,158.0
1,0,1,1,31.0
1,0,1,1,42.0
1,0,0,0,41.0
1,0,1,0,
1,0,1,1,130.0
1,0,1,0,
1,1,1,1,3.0
1,0,1,0,127.0
1,1,1,0,18.0
1,0,1,1,
1,1,1,1,10.0
1,0,1,0,77.0
1,0,0,1,213.0
1,1,1,1,
1,1,1,1,1.0
1,1,1,1,56.0
1,0,1,1,
1,0,1,1,12.0
1,0,1,0,5.0
1,0,0,0,
1,0,1,0,68.0
1,0,0,1,
1,0,1,0,1.0
1,0,1,0,85.0
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,1,1,0,
1,0,0,0,
1,0,1,1,
0,0,0,0,86.0
1,1,1,0,39.0
1,1,0,0,39.0
1,0,1,0,
1,1,1,0,3.0
1,0,0,0,8.0
1,0,0,0,335.0
1,0,1,0,68.0
1,1,0,1,8.0
1,0,1,0,95.0
1,1,0,0,3.0
1,0,0,0,
1,0,1,0,
0,0,1,0,6.0
1,1,1,0,20.0
1,1,1,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,0,1,0,40.0
1,0,1,1,
1,0,0,0,
1,1,1,1,1.0
1,1,1,0,40.0
1,0,1,0,138.0
1,0,1,1,
1,0,1,0,
1,1,1,0,1.0
1,0,1,0,
1,0,1,0,
0,0,0,0,
0,0,0,0,
1,0,0,0,
1,1,1,0,14.0
0,0,1,0,
1,0,1,0,89.0
1,0,1,0,42.0
1,0,1,1,18.0
1,0,1,0,97.0
1,1,0,1,
1,1,1,0,78.0
1,0,0,0,
1,0,1,1,7.0
1,0,1,1,90.0
1,1,0,1,7.0
1,1,1,1,191.0
1,1,0,0,
0,0,1,0,
0,0,1,0,611.0
1,0,1,0,110.0
1,0,1,1,
1,0,0,0,
1,0,1,0,79.0
1,0,1,1,
1,1,1,0,
1,0,1,1,
0,0,1,0,
1,0,1,0,327.0
1,1,1,0,
0,1,1,1,1.0
1,0,1,0,
1,0,1,0,
1,1,1,0,75.0
1,0,1,0,26.0
1,1,1,1,20.0
1,1,1,0,30.0
1,1,1,1,6.0
1,0,0,0,38.0
1,0,1,0,140.0
1,1,1,1,6.0
1,0,1,0,25.0
1,0,0,0,26.0
1,0,1,0,
1,0,1,1,68.0
1,1,0,0,53.0
1,0,1,0,
1,1,0,0,
1,1,1,1,3.0
1,1,1,0,
1,0,1,0,
1,1,1,1,7.0
1,0,0,0,
1,0,1,0,2.0
1,1,1,1,
1,0,1,1,31.0
1,1,1,1,211.0
1,1,1,1,80.0
1,1,0,0,33.0
0,0,1,1,
1,0,1,0,109.0
1,1,1,1,
1,0,0,0,6.0
1,0,1,1,5.0
0,0,1,0,143.0
1,0,1,0,202.0
1,0,1,0,
1,0,1,0,23.0
1,1,1,1,7.0
1,0,1,1,
1,0,1,0,
1,1,1,0,77.0
1,0,1,1,
0,1,1,0,
1,0,1,0,
1,0,0,0,57.0
1,0,1,0,
1,0,1,0,15.0
1,0,0,0,
1,1,1,0,4.0
0,0,0,0,
1,1,1,0,39.0
1,1,1,0,18.0
0,0,1,1,
1,0,1,0,3.0
1,0,1,0,
1,0,1,0,12.0
1,0,1,1,9.0
